userID,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
5757,두부류,일반계란,일반스낵,국물봉지라면,일반우유,어묵,콩나물,쿠키,귤류,딸기
5758,농산가공,채소,일반가공식품,청과,위생세제,유제품,유기농채소,수입식품,생선,돈육
5759,채소,유기농채소,수입식품,기초 화장품,청과,유제품,전문베이커리,한식델리,농산가공,음료
5760,기초 화장품,전문베이커리,커리어,트래디셔널,컬처캐주얼,식당가 중식,청과,유제품,채소,유기농채소
5761,청과,유제품,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,기초 화장품,생선
5762,기초 화장품,청과,채소,유제품,농산가공,global SPA,영 캐릭터,유기농채소,란제리,L/C 아웃도어
5763,봉지라면,일반스낵,일반흰우유,어묵,다이소,떠먹는요구르트,감자스낵,콘스낵,일반란,소스
5764,어묵,기능성우유,무우,원두커피,국내생수,수입식품,음료,유제품,일반떡,찌개두부
5765,일반화장품,여성화장품,다이소,한식,접착용품,미시,재사용봉투,일반스낵,일반흰우유,봉지라면
5766,감자스낵,다이소,소스,기능성우유,딸기,일반스낵,봉지라면,어묵,재사용봉투,일반흰우유
5767,기능성웰빙돼지고기,시금치,부침두부,국산콩나물,일반란,무우,NB돼지고기,어묵,봉지라면,일반흰우유
5768,유제품,청과,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,음료,기초 화장품
5769,국물봉지라면,일반우유,일반계란,일반스낵,두부류,크래커,공병/공박스,일반소주,국물용기라면,감자스낵
5770,청과,채소,기초 화장품,즉석반찬,농산가공,유제품,뷰티상품,일반가공식품,유기농채소,영 캐릭터
5771,봉지라면,일반흰우유,일반스낵,어묵,다이소,콘스낵,감자스낵,떠먹는요구르트,크래커,일반란
5772,일반스낵,봉지라면,다이소,재사용봉투,아이스크림케이크,곡물/견과차,보네스빼,일반스낵,일반흰우유,어묵
5773,청과,유제품,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,음료,기초 화장품
5774,수입식품,일반가공식품,기초 화장품,농산가공,유제품,재사용봉투,채소,청과,위생세제,유기농채소
5775,청과,유제품,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,기초 화장품,음료
5776,국산콩나물,시금치,봉지라면,일반스낵,일반흰우유,재사용봉투,무우,어묵,애호박,부침두부
5777,일반스낵,봉지라면,감자스낵,일반흰우유,콘스낵,어묵,다이소,떠먹는요구르트,크래커,샌드
5778,일반스낵,봉지라면,어묵,다이소,감자스낵,떠먹는요구르트,일반흰우유,콘스낵,소스,샌드
5779,청과,채소,농산가공,유제품,일반가공식품,기초 화장품,수입식품,유기농채소,생선,위생세제
5780,두부류,일반계란,국물봉지라면,일반스낵,일반우유,크래커,바나나,어묵,쿠키,감자스낵
5781,농산가공,청과,채소,유제품,일반가공식품,수입식품,유기농채소,위생세제,음료,생선
5782,봉지라면,일반흰우유,일반스낵,다이소,떠먹는요구르트,어묵,콘스낵,감자스낵,소스,일반란
5783,떠먹는요구르트,기능성우유,일반란,어린이/액상요구르트,기능성웰빙돼지고기,찌개두부,친환경채소(특약),일반바나나,PB바나나,고당도바나나
5784,농산가공,청과,유제품,채소,일반가공식품,수입식품,유기농채소,위생세제,음료,생선
5785,일반스낵,국물봉지라면,두부류,크래커,일반우유,감자스낵,일반계란,쿠키,국물용기라면,바나나
5786,일반스낵,어묵,봉지라면,감자스낵,콘스낵,재사용봉투,떠먹는요구르트,일반흰우유,부침두부,다이소
5787,농산가공,유제품,채소,청과,일반가공식품,위생세제,유기농채소,생선,음료,수입식품
5788,두부류,일반계란,국물봉지라면,일반스낵,일반우유,바나나,크래커,어묵,감자스낵,쿠키
5789,일반스낵,샌드,쿠키,크래커,재사용봉투,콜라,사이다,떡볶이,여성화장품,감자스낵
5790,청과,유제품,채소,수입식품,기초 화장품,농산가공,일반가공식품,일식델리,위생세제,전문베이커리
5791,기초 화장품,수입식품,일식델리,스포츠의류,진캐주얼,트래디셔널,유제품,청과,농산가공,유기농채소
5792,청과,채소,유제품,일반가공식품,농산가공,수입식품,위생세제,유기농채소,기초 화장품,생선
5793,농산가공,유제품,일반가공식품,채소,위생세제,유기농채소,청과,수입식품,즉석반찬,우육
5794,청과,유제품,채소,농산가공,기초 화장품,수입식품,일반가공식품,유기농채소,위생세제,전문베이커리
5795,두부류,일반스낵,일반계란,국물봉지라면,크래커,어묵,일반우유,쿠키,감자스낵,바나나
5796,봉지라면,어묵,일반란,일반화장품,소스,여성화장품,종량제봉투,냉장떡,김밥/롤,국산담배
5797,청과,기초 화장품,일식델리,유제품,전문베이커리,수입식품,채소,음료,농산가공,일반가공식품
5798,일반흰우유,봉지라면,국산콩나물,시금치,기능성웰빙돼지고기,마시는요구르트,국내생수,브랜드란,일반스낵,어묵
5799,일반스낵,어묵,봉지라면,일반흰우유,재사용봉투,다이소,콘스낵,국산콩나물,감자스낵,떠먹는요구르트
5800,봉지라면,일반흰우유,일반스낵,어묵,떠먹는요구르트,재사용봉투,보네스빼,일반란,어린이/액상요구르트,다이소
5801,전문베이커리,수입식품,스타킹(특정),재사용봉투,유제품,청과,일반가공식품,농산가공,채소,위생세제
5802,두부류,일반계란,일반스낵,국물봉지라면,어묵,일반우유,콩나물,크래커,종량제봉투,쿠키
5803,두부류,일반계란,청과,유제품,수입식품,채소,농산가공,일반가공식품,일반스낵,일반우유
5804,청과,채소,농산가공,유제품,기초 화장품,일반가공식품,수입식품,생선,유기농채소,위생세제
5805,일반스낵,국물봉지라면,두부류,쿠키,크래커,국물용기라면,일반계란,일반우유,감자스낵,종량제봉투
5806,두부류,일반계란,일반스낵,국물봉지라면,어묵,일반우유,콩나물,귤류,딸기,바나나
5807,청과,유제품,채소,농산가공,일반가공식품,수입식품,기초 화장품,유기농채소,음료,전문베이커리
5808,청과,유제품,채소,농산가공,일반가공식품,수입식품,유기농채소,위생세제,음료,기초 화장품
5809,일반스낵,봉지라면,감자스낵,일반흰우유,콘스낵,어묵,쿠키,다이소,떠먹는요구르트,재사용봉투
5810,기초 화장품,농산가공,전문베이커리,음료,색조 화장품,유제품,수입캐릭터,식당가 일식,채소,청과
5811,청과,유제품,채소,농산가공,일반가공식품,수입식품,유기농채소,기초 화장품,위생세제,음료
5812,두부류,일반계란,국물봉지라면,일반우유,어묵,콩나물,일반스낵,종량제봉투,국물용기라면,마시는요구르트
5813,청과,채소,기초 화장품,유제품,농산가공,일반가공식품,수입식품,유기농채소,생선,식당가 한식
5814,스포츠화,색조 화장품,브랜드샵,스포츠의류,영스트리트,global 편집샵,아이스크림,패밀리레스토랑,영 캐릭터,기초 화장품
5815,일반계란,일반우유,두부류,어묵,콩나물,마시는요구르트,떠먹는요구르트,국물봉지라면,일반스낵,바나나
5816,기초 화장품,청과,식당가 한식,global SPA,채소,유제품,색조 화장품,스포츠의류,농산가공,수입주방
5817,청과,기초 화장품,유제품,채소,농산가공,일반가공식품,수입식품,전문베이커리,유기농채소,global SPA
5818,일반스낵,봉지라면,일반흰우유,감자스낵,재사용봉투,국산맥주,병소주,NB돼지고기,딸기,다이소
5819,청과,유제품,채소,농산가공,일반가공식품,수입식품,유기농채소,위생세제,음료,기초 화장품
5820,유제품,청과,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,음료,우육
5821,두부류,국물봉지라면,일반계란,일반스낵,일반우유,크래커,바나나,쿠키,감자스낵,어묵
5822,가공우유,일반계란,종량제봉투,일반우유,기타F/F,이스라엘자몽,수입스낵,F/F기타,일식,소프트캔디
5823,청과,채소,기초 화장품,유제품,농산가공,일반가공식품,수입식품,유기농채소,생선,위생세제
5824,청과,기초 화장품,채소,유제품,농산가공,일반가공식품,수입식품,유기농채소,식당가 한식,전문베이커리
5825,채소,유제품,농산가공,청과,유기농채소,일반가공식품,기초 화장품,음료,생선,식당가 한식
5826,청과,유제품,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,음료,생선
5827,봉지라면,일반스낵,어묵,다이소,일반흰우유,감자스낵,떠먹는요구르트,콘스낵,크래커,소스
5828,청과,유제품,수입식품,일반가공식품,채소,농산가공,기초 화장품,음료,위생세제,일식델리
5829,청과,유제품,채소,수입식품,일반가공식품,기초 화장품,농산가공,위생세제,일식델리,전문베이커리
5830,청과,기초 화장품,채소,농산가공,유제품,수입식품,유기농채소,일반가공식품,식당가 한식,global SPA
5831,청과,유제품,채소,농산가공,수입식품,일반가공식품,유기농채소,전문베이커리,기초 화장품,일식델리
5832,일반흰우유,재사용봉투,수입식품,음료,전문베이커리,global SPA,아동놀이시설,일반시리얼,식기세제,봉지라면
5833,농산가공,채소,전문베이커리,한식델리,서양델리,청과,유제품,식당가 한식,일반가공식품,에스닉푸드
5834,봉지라면,일반흰우유,기능성웰빙돼지고기,보네스빼,NB돼지고기,어묵,고추,친환경채소(특약),일반스낵,재사용봉투
5835,두부류,일반계란,바나나,양파,청과,종량제봉투,채소,유제품,콩나물,애호박
5836,두부류,일반계란,일반스낵,어묵,국물봉지라면,일반우유,콩나물,크래커,종량제봉투,쿠키
5837,일반스낵,봉지라면,어묵,다이소,감자스낵,떠먹는요구르트,일반흰우유,소스,콘스낵,부침두부
5838,일반스낵,봉지라면,어묵,다이소,감자스낵,떠먹는요구르트,일반흰우유,콘스낵,소스,부침두부
5839,수입식품,유제품,global SPA,서양델리,제과제빵,에스닉푸드,원두커피,농산가공,일반가공식품,서적
5840,일반스낵,일반흰우유,봉지라면,재사용봉투,다이소,떠먹는요구르트,어묵,감자스낵,콘스낵,딸기
5841,청과,채소,유제품,농산가공,일반가공식품,수입식품,유기농채소,위생세제,기초 화장품,생선
5842,청과,채소,농산가공,일반가공식품,유제품,기초 화장품,수입식품,생선,유기농채소,위생세제
5843,두부류,일반스낵,국물봉지라면,일반계란,일반우유,크래커,감자스낵,쿠키,바나나,어묵
5844,봉지라면,일반스낵,일반흰우유,다이소,어묵,감자스낵,떠먹는요구르트,콘스낵,크래커,샌드
5845,일반흰우유,국산맥주,부침두부,보네스빼,소스,수입맥주,과일음료,커피음료,커피/초코우유,고추
5846,비지니스군,global SPA,컬처캐주얼,일반우유,일반계란,전문베이커리,유제품,기초 화장품,청과,농산가공
5847,패션내의,떠먹는요구르트,기초 화장품,청과,유제품,채소,유기농채소,농산가공,전문베이커리,색조 화장품
5848,청과,유제품,채소,농산가공,수입식품,일반가공식품,유기농채소,일식델리,음료,한식델리
5849,봉지라면,일반스낵,다이소,일반흰우유,감자스낵,어묵,떠먹는요구르트,콘스낵,재사용봉투,크래커
5850,기초 화장품,청과,식당가 한식,채소,유제품,전문베이커리,수입식품,일식델리,농산가공,유기농채소
5851,유기농채소,기초 화장품,global SPA,브랑제리,스넥(부대),캐릭터캐주얼,폴로상품군,유제품,채소,농산가공
5852,브랜드샵,에스프레소,포숑,서양델리,제과제빵,수입식품,음료,한식델리,유제품,기초 화장품
5853,기초 화장품,일식델리,디저트류,유제품,청과,음료,수입식품,식당가 한식,일반가공식품,채소
5854,일반스낵,봉지라면,감자스낵,일반흰우유,콘스낵,어묵,다이소,떠먹는요구르트,크래커,쿠키
5855,봉지라면,일반스낵,일반흰우유,어묵,다이소,감자스낵,떠먹는요구르트,콘스낵,일반란,크래커
5856,다이소,일반스낵,재사용봉투,병소주,일반빵,봉지라면,일반흰우유,종량제봉투,차음료,감자스낵
5857,두부류,일반계란,국물봉지라면,일반스낵,일반우유,감자스낵,어묵,국물용기라면,딸기,콩나물
5858,어묵,부침두부,시금치,재사용봉투,다이소,무우,기능성우유,친환경채소(특약),브로콜리,일반흰우유
5859,청과,유제품,일반가공식품,농산가공,채소,수입식품,위생세제,유기농채소,일식델리,음료
5860,일반스낵,봉지라면,다이소,감자스낵,어묵,떠먹는요구르트,일반흰우유,콘스낵,소스,재사용봉투
5861,폴로상품군,나이키의류,라코스테상품군,L/C 아웃도어,수입화,명품잡화,명품시계기타,트래디셔널,스포츠의류,기초 화장품
5862,두부류,국물봉지라면,일반스낵,일반계란,일반우유,크래커,바나나,쿠키,감자스낵,어묵
5863,청과,유제품,채소,농산가공,수입식품,유기농채소,일반가공식품,기초 화장품,음료,위생세제
5864,두부류,일반계란,국물봉지라면,일반우유,일반스낵,감자스낵,종량제봉투,마시는요구르트,어묵,떠먹는요구르트
5865,일반스낵,어묵,봉지라면,재사용봉투,다이소,콘스낵,일반흰우유,국산콩나물,감자스낵,어린이/액상요구르트
5866,일반스낵,봉지라면,일반흰우유,감자스낵,어묵,콘스낵,일반란,쿠키,NB돼지고기,소스
5867,일반스낵,크래커,쿠키,일반우유,옥수수스낵,국물봉지라면,종량제봉투,파이,콜라,냉장떡
5868,일반스낵,감자스낵,국물봉지라면,쿠키,떠먹는요구르트,어묵,가공우유,딸기,종량제봉투,마시는요구르트
5869,일반스낵,봉지라면,감자스낵,다이소,재사용봉투,어묵,일반흰우유,콘스낵,부침두부,보네스빼
5870,기초 화장품,식당가 한식,제과제빵,기초A,영캐주얼,영 트렌디,패션내의,청과,유제품,농산가공
5871,일반흰우유,부침두부,떠먹는요구르트,NB돼지고기,소스,일반닭,찌개두부,일반화장품,봉지라면,어묵
5872,기초 화장품,초밥,브랜드샵,수입캐릭터,청과,유기농채소,채소,유제품,농산가공,일반가공식품
5873,일반스낵,감자스낵,재사용봉투,떠먹는요구르트,일반흰우유,봉지라면,어묵,보네스빼,샌드,국산콩나물
5874,유제품,농산가공,채소,위생세제,일반가공식품,청과,음료,전문베이커리,수입식품,유기농채소
5875,기초 화장품,청과,채소,농산가공,유제품,식당가 한식,global SPA,영 캐릭터,일반가공식품,L/C 아웃도어
5876,한식델리,위생세제,원두커피,진캐주얼,일반가공식품,유제품,농산가공,수입식품,청과,채소
5877,기초 화장품,global SPA,디저트류,서양델리,색조 화장품,컬처캐주얼,스포츠의류,진캐주얼,스트리트,트래디셔널
5878,청과,기초 화장품,채소,유제품,농산가공,일반가공식품,수입식품,식당가 한식,유기농채소,일식델리
5879,일반흰우유,어묵,다이소,콘스낵,일반스낵,봉지라면,재사용봉투,감자스낵,국산맥주,떠먹는요구르트
5880,두부류,국물봉지라면,일반계란,일반스낵,일반우유,바나나,크래커,감자스낵,쿠키,어묵
5881,청과,채소,기초 화장품,농산가공,유제품,일반가공식품,수입식품,유기농채소,생선,위생세제
5882,두부류,국물봉지라면,일반스낵,일반우유,일반계란,어묵,감자스낵,종량제봉투,콩나물,국물용기라면
5883,두부류,일반계란,일반스낵,국물봉지라면,크래커,일반우유,어묵,쿠키,바나나,감자스낵
5884,음료,위생세제,기초 화장품,제과제빵,색조 화장품,주류,양과자류,초밥,일반가공식품,유제품
5885,한식델리,일식델리,서양델리,채소,원두커피,다이소,한라봉,봉지라면,농산가공,청과
5886,장갑(특정),주방잡화,누셀렉트샵,식당가 한식,기초 화장품,청과,전문베이커리,채소,유제품,유기농채소
5887,콘스낵,일반빵,일반화장품,일반스낵,감자스낵,봉지라면,일반흰우유,다이소,어묵,떠먹는요구르트
5888,청과,유제품,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,기초 화장품,음료
5889,농산가공,채소,유제품,일반가공식품,청과,위생세제,유기농채소,수입식품,생선,우육
5890,두부류,일반스낵,일반계란,국물봉지라면,크래커,어묵,일반우유,쿠키,감자스낵,바나나
5891,농산가공,채소,음료,유제품,일반가공식품,청과,위생세제,유기농채소,수입식품,식당가 한식
5892,두부류,일반계란,일반스낵,어묵,국물봉지라면,바나나,일반우유,오이,크래커,애호박
5893,일반흰우유,보네스빼,마시는요구르트,여성화장품,접착용품,베이커리,일반스낵,봉지라면,다이소,어묵
5894,수입식품,디저트류,식당가 한식,서적,커리어,유제품,일반가공식품,청과,농산가공,채소
5895,한식델리,일식델리,서양델리,양과자류,브랜드샵,컬처캐주얼,건강식품(홍삼),디저트류,청과,유제품
5896,두부류,일반스낵,일반계란,국물봉지라면,크래커,일반우유,쿠키,어묵,감자스낵,바나나
5897,청과,유제품,채소,일반가공식품,농산가공,수입식품,위생세제,기초 화장품,음료,유기농채소
5898,일반스낵,봉지라면,다이소,어묵,감자스낵,일반흰우유,떠먹는요구르트,콘스낵,소스,샌드
5899,청과,채소,유제품,수입식품,농산가공,유기농채소,일반가공식품,기초 화장품,한식델리,위생세제
5900,기초 화장품,청과,유제품,채소,식당가 한식,수입식품,농산가공,전문베이커리,일식델리,일반가공식품
5901,기초 화장품,일식델리,청과,디저트류,서양델리,식당가 한식,유제품,수입식품,채소,전문베이커리
5902,어묵,일반스낵,봉지라면,다이소,일반흰우유,떠먹는요구르트,부침두부,감자스낵,콘스낵,소스
5903,채소,농산가공,청과,유제품,일반가공식품,수입식품,유기농채소,위생세제,생선,음료
5904,일반스낵,봉지라면,어묵,감자스낵,재사용봉투,떠먹는요구르트,국산맥주,일반흰우유,국산콩나물,병소주
5905,시금치,국산콩나물,부침두부,무우,재사용봉투,일반흰우유,어묵,딸기,애호박,봉지라면
5906,봉지라면,일반흰우유,어묵,국산맥주,소스,일반스낵,일반빵,식빵,다이소,어린이우유
5907,두부류,국물봉지라면,일반계란,일반스낵,일반우유,크래커,바나나,감자스낵,어묵,쿠키
5908,봉지라면,다이소,떠먹는요구르트,일반란,병소주,감자,당근,햄통조림,일반흰우유,일반스낵
5909,일반계란,기능성우유,딸기,종량제봉투,기타조개류,막걸리,기타포장생선,기타어류,두부류,영 캐릭터
5910,청과,유제품,수입식품,일반가공식품,채소,농산가공,위생세제,기초 화장품,유기농채소,음료
5911,청과,유제품,채소,농산가공,수입식품,일반가공식품,유기농채소,기초 화장품,전문베이커리,일반스낵
5912,두부류,일반계란,국물봉지라면,일반스낵,어묵,일반우유,콩나물,생활잡화균일가,마시는요구르트,떠먹는요구르트
5913,두부류,일반스낵,국물봉지라면,일반계란,일반우유,크래커,감자스낵,바나나,쿠키,어묵
5914,청과,수입식품,한식델리,일식델리,우육,유제품,채소,농산가공,식당가 한식,일반가공식품
5915,기초 화장품,청과,유제품,채소,수입식품,일반가공식품,농산가공,전문베이커리,일식델리,global SPA
5916,일반스낵,봉지라면,감자스낵,다이소,콘스낵,일반흰우유,떠먹는요구르트,어묵,크래커,쿠키
5917,어묵,일반흰우유,떠먹는요구르트,다이소,일반스낵,봉지라면,재사용봉투,보네스빼,소스,기능성우유
5918,농산가공,채소,청과,유제품,일반가공식품,수입식품,위생세제,유기농채소,생선,음료
5919,채소,유기농채소,농산가공,돈육,청과,유제품,일반가공식품,global SPA,생선,우육
5920,일반스낵,봉지라면,일반흰우유,어묵,감자스낵,콘스낵,재사용봉투,보네스빼,일반란,부침두부
5921,두부류,일반계란,일반스낵,국물봉지라면,크래커,어묵,일반우유,쿠키,감자스낵,바나나
5922,일반계란,바나나,생활잡화균일가,일반우유,딸기,귤류,두부류,콩나물,일반스낵,애호박
5923,농산가공,채소,청과,청과,농산가공,유제품,일반가공식품,일반가공식품,수입식품,수입식품
5924,기초 화장품,청과,유제품,채소,농산가공,전문베이커리,유기농채소,일반가공식품,수입식품,일식델리
5925,청과,유제품,채소,농산가공,수입식품,일반가공식품,유기농채소,음료,위생세제,생선
5926,두부류,일반계란,국물봉지라면,일반우유,일반스낵,어묵,콩나물,공병/공박스,감자스낵,종량제봉투
5927,청과,유제품,전문베이커리,농산가공,채소,일식델리,디저트류,일반가공식품,재사용봉투,유기농채소
5928,두부류,일반계란,국물봉지라면,일반스낵,일반우유,어묵,감자스낵,바나나,종량제봉투,딸기
5929,봉지라면,어묵,일반흰우유,다이소,재사용봉투,일반스낵,소스,감자스낵,떠먹는요구르트,국산맥주
5930,기초 화장품,청과,유제품,채소,수입식품,식당가 한식,전문베이커리,농산가공,global SPA,일반가공식품
5931,어묵,봉지라면,일반흰우유,부침두부,일반란,일반스낵,소스,NB돼지고기,다이소,기능성웰빙돼지고기
5932,채소,유기농채소,수입식품,농산가공,청과,유제품,전문베이커리,떠먹는요구르트,일반가공식품,기능성우유
5933,두부류,일반계란,일반우유,국물봉지라면,일반스낵,귤류,종량제봉투,바나나,어묵,크래커
5934,청과,채소,유제품,기초 화장품,농산가공,일반가공식품,수입식품,유기농채소,식당가 한식,생선
5935,일반스낵,봉지라면,어묵,다이소,감자스낵,떠먹는요구르트,일반흰우유,콘스낵,소스,샌드
5936,일반계란,두부류,생활잡화균일가,일반스낵,국물봉지라면,종량제봉투,떠먹는요구르트,크래커,마시는요구르트,어묵
5937,봉지라면,일반흰우유,일반스낵,어묵,다이소,떠먹는요구르트,감자스낵,부침두부,소스,콘스낵
5938,기초 화장품,청과,유제품,채소,식당가 한식,농산가공,유기농채소,전문베이커리,global SPA,수입식품
5939,청과,채소,유제품,농산가공,기초 화장품,일반가공식품,수입식품,유기농채소,생선,위생세제
5940,일반스낵,봉지라면,다이소,어묵,감자스낵,일반흰우유,떠먹는요구르트,소스,콘스낵,재사용봉투
5941,일반스낵,어묵,일반흰우유,떠먹는요구르트,감자스낵,봉지라면,부침두부,국산콩나물,콘스낵,쿠키
5942,청과,채소,유제품,농산가공,일반가공식품,수입식품,유기농채소,기초 화장품,음료,위생세제
5943,어묵,봉지라면,일반스낵,일반흰우유,부침두부,시금치,국산콩나물,다이소,무우,재사용봉투
5944,농산가공,채소,유제품,일반가공식품,청과,유기농채소,생선,위생세제,우육,수입식품
5945,어묵,일반흰우유,재사용봉투,국산콩나물,떠먹는요구르트,무우,봉지라면,일반스낵,일반란,소스
5946,쿠키,어린이/액상요구르트,일반흰우유,스틱과자,사이다,일반스낵,찐빵,어묵,봉지라면,콘스낵
5947,청과,채소,농산가공,기초 화장품,유제품,수입식품,유기농채소,일반가공식품,식당가 한식,전문베이커리
5948,청과,유기농채소,기초 화장품,수입식품,채소,유제품,농산가공,식당가 일식,L/C 아웃도어,N/B 아동복
5949,일반스낵,두부류,국물봉지라면,일반계란,일반우유,쿠키,감자스낵,어묵,크래커,국물용기라면
5950,청과,채소,유제품,농산가공,일반가공식품,수입식품,유기농채소,위생세제,기초 화장품,생선
5951,일반스낵,봉지라면,일반흰우유,감자스낵,다이소,콘스낵,재사용봉투,일반란,어묵,국산콩나물
5952,두부류,일반계란,국물봉지라면,어묵,콩나물,종량제봉투,일반우유,일반스낵,생활잡화균일가,공병/공박스
5953,영밸류 캐주얼,영캐주얼,스타킹(특정),캐릭터 여화,기초 화장품,TGIF,색조 화장품,영 캐릭터,청과,유제품
5954,청과,유제품,채소,농산가공,일반가공식품,수입식품,기초 화장품,위생세제,음료,유기농채소
5955,두부류,일반계란,일반스낵,국물봉지라면,일반우유,어묵,크래커,쿠키,종량제봉투,감자스낵
5956,청과,채소,유제품,기초 화장품,농산가공,일반가공식품,수입식품,유기농채소,위생세제,전문베이커리
5957,청과,채소,기초 화장품,농산가공,유제품,수입식품,유기농채소,일반가공식품,생선,global SPA
5958,농산가공,채소,유제품,일반가공식품,유기농채소,청과,생선,우육,즉석반찬,위생세제
5959,두부류,일반계란,일반스낵,어묵,국물봉지라면,콩나물,일반우유,크래커,종량제봉투,쿠키
5960,두부류,일반계란,일반스낵,국물봉지라면,일반우유,바나나,크래커,어묵,쿠키,오이
5961,어묵,봉지라면,일반흰우유,다이소,일반스낵,보네스빼,재사용봉투,어린이/액상요구르트,소스,떠먹는요구르트
5962,봉지라면,일반스낵,어묵,일반흰우유,다이소,떠먹는요구르트,감자스낵,콘스낵,일반란,부침두부
5963,청과,유제품,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,기초 화장품,음료
5964,두부류,일반계란,일반스낵,국물봉지라면,크래커,어묵,일반우유,쿠키,바나나,감자스낵
5965,일반스낵,봉지라면,감자스낵,다이소,떠먹는요구르트,어묵,일반흰우유,콘스낵,소스,크래커
5966,청과,유제품,채소,농산가공,일반가공식품,수입식품,유기농채소,위생세제,생선,우육
5967,기초 화장품,청과,수입식품,채소,유제품,농산가공,식당가 한식,일반가공식품,global SPA,생선
5968,유제품,청과,채소,농산가공,일반가공식품,수입식품,위생세제,유기농채소,음료,기초 화장품
5969,두부류,일반계란,일반스낵,어묵,국물봉지라면,일반우유,콩나물,크래커,종량제봉투,귤류
5970,기초 화장품,청과,채소,유제품,농산가공,일반가공식품,식당가 한식,란제리,수입식품,영 캐릭터
5971,청과,수입식품,농산가공,유제품,전문베이커리,채소,우육,일식델리,일반가공식품,서양델리
5972,다이소,재사용봉투,파일/바인더,한식,랩/호일,접착용품,주니어,손찜만두,종량제봉투,유니섹스
5973,봉지라면,어묵,일반흰우유,일반스낵,재사용봉투,감자스낵,떠먹는요구르트,일반란,다이소,딸기
5974,일반스낵,어묵,콜라,소프트캔디,커피음료,떡볶이,액션피겨,냉동부침/구이,봉지라면,감자스낵
5975,채소,농산가공,청과,유제품,일반가공식품,수입식품,유기농채소,위생세제,생선,음료
5976,유제품,농산가공,청과,위생세제,채소,음료,일반가공식품,유기농채소,일식델리,수입식품
5977,청과,유제품,채소,기초 화장품,수입식품,농산가공,일반가공식품,일식델리,유기농채소,위생세제
5978,두부류,일반계란,국물봉지라면,일반우유,일반스낵,어묵,딸기,국물용기라면,귤류,생활잡화균일가
5979,농산가공,유제품,청과,일반가공식품,채소,우육,유기농채소,위생세제,수입식품,전문베이커리
5980,일반스낵,봉지라면,어묵,다이소,감자스낵,떠먹는요구르트,일반흰우유,소스,콘스낵,부침두부
5981,두부류,일반계란,일반스낵,국물봉지라면,크래커,어묵,일반우유,쿠키,바나나,감자스낵
5982,일반흰우유,일반스낵,어묵,다이소,떠먹는요구르트,재사용봉투,봉지라면,일반란,어린이/액상요구르트,시금치
5983,두부류,일반우유,일반스낵,일반계란,국물봉지라면,국물용기라면,딸기,마시는요구르트,감자스낵,어묵
5984,농산가공,유제품,청과,채소,일반가공식품,수입식품,위생세제,유기농채소,음료,우육
5985,농산가공,청과,유제품,채소,일반가공식품,수입식품,위생세제,유기농채소,음료,생선
5986,일반스낵,국물봉지라면,두부류,일반계란,일반우유,쿠키,감자스낵,크래커,어묵,종량제봉투
5987,두부류,국물봉지라면,일반계란,일반스낵,일반우유,어묵,감자스낵,콩나물,바나나,쿠키
5988,종량제봉투,생활잡화균일가,기초 화장품,딸기,바나나,일식델리,서양델리,디저트류,생수,재사용봉투
5989,두부류,일반계란,일반스낵,국물봉지라면,일반우유,어묵,종량제봉투,크래커,쿠키,콩나물
5990,청과,채소,유제품,농산가공,일반가공식품,수입식품,유기농채소,위생세제,생선,기초 화장품
5991,두부류,일반계란,일반스낵,국물봉지라면,일반우유,어묵,크래커,콩나물,종량제봉투,귤류
5992,일반스낵,두부류,국물봉지라면,감자스낵,쿠키,일반계란,일반우유,어묵,국물용기라면,크래커
5993,유제품,수입식품,전문베이커리,한식델리,기초 화장품,청과,농산가공,일반가공식품,채소,원두커피
5994,두부류,일반계란,국물봉지라면,일반스낵,일반우유,콩나물,감자스낵,딸기,귤류,국물용기라면
5995,두부류,일반스낵,일반계란,국물봉지라면,크래커,어묵,쿠키,일반우유,감자스낵,바나나
5996,청과,채소,유제품,농산가공,일반가공식품,수입식품,유기농채소,위생세제,기초 화장품,생선
5997,유제품,청과,수입식품,일반가공식품,채소,농산가공,일식델리,기초 화장품,음료,위생세제
5998,봉지라면,일반스낵,일반흰우유,다이소,어묵,떠먹는요구르트,감자스낵,콘스낵,일반란,크래커
5999,기초 화장품,청과,채소,농산가공,유제품,식당가 한식,수입식품,일반가공식품,일식델리,영 캐릭터
6000,청과,유제품,수입식품,일반가공식품,농산가공,채소,기초 화장품,위생세제,음료,전문베이커리
6001,청과,채소,유제품,농산가공,일반가공식품,유기농채소,수입식품,위생세제,생선,기초 화장품
6002,두부류,일반계란,일반스낵,국물봉지라면,크래커,어묵,일반우유,쿠키,바나나,감자스낵
6003,채소,농산가공,청과,유기농채소,생선,유제품,우육,일반가공식품,전문베이커리,global SPA
6004,농산가공,채소,유제품,청과,일반가공식품,수입식품,유기농채소,위생세제,생선,음료
